report_month,project_id,anomaly_type,value,previous_value,severity,source_file,source_page,notes
2026-07,617214,DISAPPEAR_REAPPEAR,2025-09,,REVIEW,FlashReport_July_2026-1.pdf,84,Missing between observed months; not interpreted as completion.
2026-07,617215,DECREASE_EXPENDITURE,174.3,197.62,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,617216,DECREASE_EXPENDITURE,53.46,206.02,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,617216,DECREASE_PHYSICAL_PROGRESS,0.0,0.17,REVIEW,FlashReport_July_2026-1.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-07,617216,DISAPPEAR_REAPPEAR,2025-09,,REVIEW,FlashReport_July_2026-1.pdf,81,Missing between observed months; not interpreted as completion.
2025-10,617221,DECREASE_EXPENDITURE,0.0,10.0,REVIEW,FlashReport_October_2025.pdf,54,Source value retained unchanged; decrease is not treated as an error.
2026-04,617221,DECREASE_EXPENDITURE,74.96,91.95,REVIEW,FlashReport_April2026.pdf,71,Source value retained unchanged; decrease is not treated as an error.
2026-06,617221,DECREASE_EXPENDITURE,81.06,87.16,REVIEW,FlashReport_June_2026.pdf,75,Source value retained unchanged; decrease is not treated as an error.
2025-10,617221,DECREASE_PHYSICAL_PROGRESS,0.0,6.0,REVIEW,FlashReport_October_2025.pdf,54,Source value retained unchanged; decrease is not treated as an error.
2026-07,617231,DISAPPEAR_REAPPEAR,2025-08;2025-09,,REVIEW,FlashReport_July_2026-1.pdf,81,Missing between observed months; not interpreted as completion.
2026-07,617245,DECREASE_PHYSICAL_PROGRESS,65.0,66.0,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-06,617246,DECREASE_PHYSICAL_PROGRESS,41.68,43.36,REVIEW,FlashReport_June_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-04,617251,DECREASE_EXPENDITURE,35.36,37.82,REVIEW,FlashReport_April2026.pdf,80,Source value retained unchanged; decrease is not treated as an error.
2026-06,617251,DECREASE_PHYSICAL_PROGRESS,32.21,32.48,REVIEW,FlashReport_June_2026.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-07,617252,DECREASE_PHYSICAL_PROGRESS,12.0,24.0,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-02,617253,DECREASE_EXPENDITURE,364.76,381.45,REVIEW,FlashReport_February_2026.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-06,617299,DECREASE_EXPENDITURE,328.54,329.59,REVIEW,FlashReport_June_2026.pdf,65,Source value retained unchanged; decrease is not treated as an error.
2026-07,617333,DECREASE_PHYSICAL_PROGRESS,0.0,0.6,REVIEW,FlashReport_July_2026-1.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-04,617338,DECREASE_PHYSICAL_PROGRESS,22.5,22.79,REVIEW,FlashReport_April2026.pdf,80,Source value retained unchanged; decrease is not treated as an error.
2026-07,617364,DECREASE_PHYSICAL_PROGRESS,15.0,60.0,REVIEW,FlashReport_July_2026-1.pdf,84,Source value retained unchanged; decrease is not treated as an error.
2026-03,617370,DECREASE_PHYSICAL_PROGRESS,10.5,15.0,REVIEW,FlashReport_March_2026.pdf,89,Source value retained unchanged; decrease is not treated as an error.
2026-07,617370,DECREASE_PHYSICAL_PROGRESS,22.0,27.55,REVIEW,FlashReport_July_2026-1.pdf,88,Source value retained unchanged; decrease is not treated as an error.
2026-07,617372,DECREASE_PHYSICAL_PROGRESS,60.0,72.0,REVIEW,FlashReport_July_2026-1.pdf,82,Source value retained unchanged; decrease is not treated as an error.
2026-07,617372,DISAPPEAR_REAPPEAR,2026-06,,REVIEW,FlashReport_July_2026-1.pdf,82,Missing between observed months; not interpreted as completion.
2026-03,617379,DECREASE_PHYSICAL_PROGRESS,80.0,82.0,REVIEW,FlashReport_March_2026.pdf,81,Source value retained unchanged; decrease is not treated as an error.
2026-04,617405,DECREASE_EXPENDITURE,537.0,540.0,REVIEW,FlashReport_April2026.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-02,617406,DECREASE_EXPENDITURE,6.79,7.03,REVIEW,FlashReport_February_2026.pdf,97,Source value retained unchanged; decrease is not treated as an error.
2026-07,617422,DECREASE_EXPENDITURE,338.91,1949.56,REVIEW,FlashReport_July_2026-1.pdf,151,Source value retained unchanged; decrease is not treated as an error.
2026-06,617730,DECREASE_EXPENDITURE,2000.62,2254.57,REVIEW,FlashReport_June_2026.pdf,65,Source value retained unchanged; decrease is not treated as an error.
2025-11,617804,DECREASE_EXPENDITURE,24.0,50.1,REVIEW,FlashReport_November_2025.pdf,59,Source value retained unchanged; decrease is not treated as an error.
2025-12,617818,DECREASE_EXPENDITURE,19.92,22.2,REVIEW,FlashReport_December_2025.pdf,65,Source value retained unchanged; decrease is not treated as an error.
2026-02,617818,DECREASE_EXPENDITURE,20.62,20.65,REVIEW,FlashReport_February_2026.pdf,85,Source value retained unchanged; decrease is not treated as an error.
2026-05,617818,DECREASE_EXPENDITURE,21.98,22.08,REVIEW,FlashReport_May2026.pdf,74,Source value retained unchanged; decrease is not treated as an error.
2026-07,617818,DECREASE_PHYSICAL_PROGRESS,5.8,5.9,REVIEW,FlashReport_July_2026-1.pdf,74,Source value retained unchanged; decrease is not treated as an error.
2026-03,617819,DECREASE_EXPENDITURE,7.8,9.11,REVIEW,FlashReport_March_2026.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-07,617836,DECREASE_EXPENDITURE,464.46,543.0,REVIEW,FlashReport_July_2026-1.pdf,72,Source value retained unchanged; decrease is not treated as an error.
2026-03,617839,DECREASE_EXPENDITURE,63.42,112.61,REVIEW,FlashReport_March_2026.pdf,71,Source value retained unchanged; decrease is not treated as an error.
2025-12,617839,DECREASE_REVISED_COST,304.4,356.86,REVIEW,FlashReport_December_2025.pdf,62,Source value retained unchanged; decrease is not treated as an error.
2026-05,617883,DECREASE_PHYSICAL_PROGRESS,57.0,61.0,REVIEW,FlashReport_May2026.pdf,76,Source value retained unchanged; decrease is not treated as an error.
2026-01,617887,DECREASE_EXPENDITURE,179.08,201.18,REVIEW,FlashReport_January_2026.pdf,121,Source value retained unchanged; decrease is not treated as an error.
2026-04,617895,DECREASE_PHYSICAL_PROGRESS,70.71,94.92,REVIEW,FlashReport_April2026.pdf,98,Source value retained unchanged; decrease is not treated as an error.
2026-03,617904,DECREASE_EXPENDITURE,6.09,36.44,REVIEW,FlashReport_March_2026.pdf,133,Source value retained unchanged; decrease is not treated as an error.
2026-02,617907,DECREASE_EXPENDITURE,54.38,207.05,REVIEW,FlashReport_February_2026.pdf,101,Source value retained unchanged; decrease is not treated as an error.
2026-06,617915,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_June_2026.pdf,121,Missing between observed months; not interpreted as completion.
2026-05,617917,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_May2026.pdf,123,Missing between observed months; not interpreted as completion.
2026-05,617924,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_May2026.pdf,139,Missing between observed months; not interpreted as completion.
2026-06,617930,DECREASE_PHYSICAL_PROGRESS,70.0,75.0,REVIEW,FlashReport_June_2026.pdf,138,Source value retained unchanged; decrease is not treated as an error.
2026-07,617932,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,116,Missing between observed months; not interpreted as completion.
2026-05,617933,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_May2026.pdf,123,Missing between observed months; not interpreted as completion.
2026-07,617940,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,137,Missing between observed months; not interpreted as completion.
2026-07,617958,DECREASE_PHYSICAL_PROGRESS,73.21,95.1,REVIEW,FlashReport_July_2026-1.pdf,97,Source value retained unchanged; decrease is not treated as an error.
2026-02,617960,DECREASE_EXPENDITURE,0.0,7.4,REVIEW,FlashReport_February_2026.pdf,163,Source value retained unchanged; decrease is not treated as an error.
2026-07,617960,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,148,Missing between observed months; not interpreted as completion.
2026-05,617963,DECREASE_PHYSICAL_PROGRESS,33.0,35.0,REVIEW,FlashReport_May2026.pdf,150,Source value retained unchanged; decrease is not treated as an error.
2026-03,617967,DECREASE_EXPENDITURE,0.0,43.83,REVIEW,FlashReport_March_2026.pdf,150,Source value retained unchanged; decrease is not treated as an error.
2026-06,617968,DECREASE_EXPENDITURE,0.0,422.72,REVIEW,FlashReport_June_2026.pdf,154,Source value retained unchanged; decrease is not treated as an error.
2026-06,617972,DECREASE_EXPENDITURE,0.0,14.99,REVIEW,FlashReport_June_2026.pdf,107,Source value retained unchanged; decrease is not treated as an error.
2026-03,617991,DECREASE_PHYSICAL_PROGRESS,91.9,92.0,REVIEW,FlashReport_March_2026.pdf,90,Source value retained unchanged; decrease is not treated as an error.
2026-07,617994,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,137,Missing between observed months; not interpreted as completion.
2026-02,617995,DECREASE_EXPENDITURE,0.0,2.08,REVIEW,FlashReport_February_2026.pdf,152,Source value retained unchanged; decrease is not treated as an error.
2026-02,618001,DECREASE_EXPENDITURE,152.77,154.05,REVIEW,FlashReport_February_2026.pdf,152,Source value retained unchanged; decrease is not treated as an error.
2026-03,618013,DECREASE_EXPENDITURE,341.52,347.55,REVIEW,FlashReport_March_2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2026-07,618019,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,114,Missing between observed months; not interpreted as completion.
2026-06,618020,DECREASE_EXPENDITURE,164.41,164.43,REVIEW,FlashReport_June_2026.pdf,121,Source value retained unchanged; decrease is not treated as an error.
2026-07,618020,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,114,Missing between observed months; not interpreted as completion.
2026-03,618029,DECREASE_EXPENDITURE,191.38,195.07,REVIEW,FlashReport_March_2026.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-02,618031,DECREASE_EXPENDITURE,105.04,333.48,REVIEW,FlashReport_February_2026.pdf,123,Source value retained unchanged; decrease is not treated as an error.
2026-03,618043,DECREASE_PHYSICAL_PROGRESS,87.5,97.0,REVIEW,FlashReport_March_2026.pdf,116,Source value retained unchanged; decrease is not treated as an error.
2026-06,618051,DISAPPEAR_REAPPEAR,2026-02;2026-03;2026-04;2026-05,,REVIEW,FlashReport_June_2026.pdf,111,Missing between observed months; not interpreted as completion.
2026-06,618063,DECREASE_EXPENDITURE,115.38,115.39,REVIEW,FlashReport_June_2026.pdf,148,Source value retained unchanged; decrease is not treated as an error.
2026-07,618083,DISAPPEAR_REAPPEAR,2026-06,,REVIEW,FlashReport_July_2026-1.pdf,107,Missing between observed months; not interpreted as completion.
2026-07,618087,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,110,Missing between observed months; not interpreted as completion.
2026-07,618109,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,110,Missing between observed months; not interpreted as completion.
2026-03,618125,DECREASE_EXPENDITURE,44.45,70.6,REVIEW,FlashReport_March_2026.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2026-06,618125,DECREASE_EXPENDITURE,0.0,44.45,REVIEW,FlashReport_June_2026.pdf,97,Source value retained unchanged; decrease is not treated as an error.
2026-06,618137,DECREASE_EXPENDITURE,139.11,139.12,REVIEW,FlashReport_June_2026.pdf,126,Source value retained unchanged; decrease is not treated as an error.
2026-05,618140,DECREASE_PHYSICAL_PROGRESS,9.22,10.8,REVIEW,FlashReport_May2026.pdf,148,Source value retained unchanged; decrease is not treated as an error.
2026-05,618144,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_May2026.pdf,116,Missing between observed months; not interpreted as completion.
2026-03,618149,DECREASE_PHYSICAL_PROGRESS,0.0,16.0,REVIEW,FlashReport_March_2026.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-02,618161,DECREASE_EXPENDITURE,353.87,360.45,REVIEW,FlashReport_February_2026.pdf,102,Source value retained unchanged; decrease is not treated as an error.
2026-05,618177,DECREASE_PHYSICAL_PROGRESS,95.29,99.15,REVIEW,FlashReport_May2026.pdf,126,Source value retained unchanged; decrease is not treated as an error.
2026-03,618187,DECREASE_PHYSICAL_PROGRESS,4.0,9.0,REVIEW,FlashReport_March_2026.pdf,146,Source value retained unchanged; decrease is not treated as an error.
2026-01,618216,DECREASE_EXPENDITURE,15.16,42.4,REVIEW,FlashReport_January_2026.pdf,101,Source value retained unchanged; decrease is not treated as an error.
2026-07,618227,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,148,Missing between observed months; not interpreted as completion.
2026-05,618229,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_May2026.pdf,152,Missing between observed months; not interpreted as completion.
2026-02,618254,DECREASE_EXPENDITURE,1.66,2.14,REVIEW,FlashReport_February_2026.pdf,102,Source value retained unchanged; decrease is not treated as an error.
2026-07,618257,DECREASE_PHYSICAL_PROGRESS,98.09,100.0,REVIEW,FlashReport_July_2026-1.pdf,91,Source value retained unchanged; decrease is not treated as an error.
2026-06,618292,DECREASE_PHYSICAL_PROGRESS,69.76,69.82,REVIEW,FlashReport_June_2026.pdf,137,Source value retained unchanged; decrease is not treated as an error.
2026-07,618307,DISAPPEAR_REAPPEAR,2026-02;2026-03;2026-04;2026-05,,REVIEW,FlashReport_July_2026-1.pdf,140,Missing between observed months; not interpreted as completion.
2026-07,618309,DECREASE_PHYSICAL_PROGRESS,23.07,25.16,REVIEW,FlashReport_July_2026-1.pdf,95,Source value retained unchanged; decrease is not treated as an error.
2026-07,618344,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,122,Missing between observed months; not interpreted as completion.
2026-07,618345,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,122,Missing between observed months; not interpreted as completion.
2026-07,618352,DECREASE_EXPENDITURE,559.51,559.69,REVIEW,FlashReport_July_2026-1.pdf,95,Source value retained unchanged; decrease is not treated as an error.
2026-06,618356,DECREASE_PHYSICAL_PROGRESS,98.5,100.0,REVIEW,FlashReport_June_2026.pdf,131,Source value retained unchanged; decrease is not treated as an error.
2026-04,618357,DECREASE_PHYSICAL_PROGRESS,84.87,85.36,REVIEW,FlashReport_April2026.pdf,130,Source value retained unchanged; decrease is not treated as an error.
2026-01,618358,DECREASE_PHYSICAL_PROGRESS,83.0,84.0,REVIEW,FlashReport_January_2026.pdf,113,Source value retained unchanged; decrease is not treated as an error.
2026-07,618358,DECREASE_PHYSICAL_PROGRESS,86.87,87.3,REVIEW,FlashReport_July_2026-1.pdf,123,Source value retained unchanged; decrease is not treated as an error.
2026-06,618362,DECREASE_EXPENDITURE,552.89,557.98,REVIEW,FlashReport_June_2026.pdf,133,Source value retained unchanged; decrease is not treated as an error.
2026-07,618367,DECREASE_EXPENDITURE,100.25,259.36,REVIEW,FlashReport_July_2026-1.pdf,140,Source value retained unchanged; decrease is not treated as an error.
2026-02,618375,DECREASE_EXPENDITURE,18.92,34.61,REVIEW,FlashReport_February_2026.pdf,137,Source value retained unchanged; decrease is not treated as an error.
2026-07,618390,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,147,Missing between observed months; not interpreted as completion.
2026-04,618394,DECREASE_PHYSICAL_PROGRESS,94.26,96.95,REVIEW,FlashReport_April2026.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-07,618394,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,106,Missing between observed months; not interpreted as completion.
2026-07,618397,DECREASE_EXPENDITURE,239.96,242.42,REVIEW,FlashReport_July_2026-1.pdf,106,Source value retained unchanged; decrease is not treated as an error.
2026-07,618407,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,106,Missing between observed months; not interpreted as completion.
2026-07,618408,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,113,Missing between observed months; not interpreted as completion.
2026-07,618412,DISAPPEAR_REAPPEAR,2026-02,,REVIEW,FlashReport_July_2026-1.pdf,91,Missing between observed months; not interpreted as completion.
2026-02,618416,DECREASE_EXPENDITURE,177.28,177.31,REVIEW,FlashReport_February_2026.pdf,137,Source value retained unchanged; decrease is not treated as an error.
2026-07,618417,DECREASE_EXPENDITURE,462.34,487.38,REVIEW,FlashReport_July_2026-1.pdf,140,Source value retained unchanged; decrease is not treated as an error.
2026-02,618418,DECREASE_EXPENDITURE,151.89,171.55,REVIEW,FlashReport_February_2026.pdf,138,Source value retained unchanged; decrease is not treated as an error.
2026-07,618420,DECREASE_EXPENDITURE,357.32,435.15,REVIEW,FlashReport_July_2026-1.pdf,124,Source value retained unchanged; decrease is not treated as an error.
2026-07,618427,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,148,Missing between observed months; not interpreted as completion.
2026-07,618429,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,148,Missing between observed months; not interpreted as completion.
2026-06,618431,DECREASE_EXPENDITURE,0.0,0.39,REVIEW,FlashReport_June_2026.pdf,156,Source value retained unchanged; decrease is not treated as an error.
2026-07,618436,DECREASE_EXPENDITURE,432.62,434.89,REVIEW,FlashReport_July_2026-1.pdf,96,Source value retained unchanged; decrease is not treated as an error.
2026-07,618438,DECREASE_EXPENDITURE,680.44,685.73,REVIEW,FlashReport_July_2026-1.pdf,96,Source value retained unchanged; decrease is not treated as an error.
2026-06,618441,DECREASE_EXPENDITURE,0.0,72.13,REVIEW,FlashReport_June_2026.pdf,103,Source value retained unchanged; decrease is not treated as an error.
2026-07,618442,DECREASE_EXPENDITURE,100.4,398.28,REVIEW,FlashReport_July_2026-1.pdf,96,Source value retained unchanged; decrease is not treated as an error.
2026-07,618454,DECREASE_EXPENDITURE,40.17,41.78,REVIEW,FlashReport_July_2026-1.pdf,96,Source value retained unchanged; decrease is not treated as an error.
2026-07,618455,DECREASE_EXPENDITURE,308.85,310.1,REVIEW,FlashReport_July_2026-1.pdf,96,Source value retained unchanged; decrease is not treated as an error.
2026-07,618455,DISAPPEAR_REAPPEAR,2026-01,,REVIEW,FlashReport_July_2026-1.pdf,96,Missing between observed months; not interpreted as completion.
2026-04,618469,DECREASE_EXPENDITURE,1792.74,1792.81,REVIEW,FlashReport_April2026.pdf,127,Source value retained unchanged; decrease is not treated as an error.
2026-07,618472,DECREASE_EXPENDITURE,952.69,982.89,REVIEW,FlashReport_July_2026-1.pdf,119,Source value retained unchanged; decrease is not treated as an error.
2026-02,618477,DECREASE_EXPENDITURE,678.68,711.04,REVIEW,FlashReport_February_2026.pdf,139,Source value retained unchanged; decrease is not treated as an error.
2026-05,618496,DECREASE_EXPENDITURE,1171.13,1174.58,REVIEW,FlashReport_May2026.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-02,618513,DECREASE_PHYSICAL_PROGRESS,45.0,49.0,REVIEW,FlashReport_February_2026.pdf,134,Source value retained unchanged; decrease is not treated as an error.
2026-05,618513,DECREASE_PHYSICAL_PROGRESS,45.47,49.88,REVIEW,FlashReport_May2026.pdf,127,Source value retained unchanged; decrease is not treated as an error.
2026-06,618534,DECREASE_EXPENDITURE,0.04,0.89,REVIEW,FlashReport_June_2026.pdf,115,Source value retained unchanged; decrease is not treated as an error.
2026-01,618570,DECREASE_EXPENDITURE,223.75,227.89,REVIEW,FlashReport_January_2026.pdf,97,Source value retained unchanged; decrease is not treated as an error.
2026-04,618574,DECREASE_EXPENDITURE,426.06,443.7,REVIEW,FlashReport_April2026.pdf,159,Source value retained unchanged; decrease is not treated as an error.
2026-05,618590,DECREASE_EXPENDITURE,568.17,583.62,REVIEW,FlashReport_May2026.pdf,105,Source value retained unchanged; decrease is not treated as an error.
2026-07,618594,DECREASE_EXPENDITURE,184.17,185.79,REVIEW,FlashReport_July_2026-1.pdf,120,Source value retained unchanged; decrease is not treated as an error.
2026-07,618599,DECREASE_ORIGINAL_COST,4919.46,4924.11,REVIEW,FlashReport_July_2026-1.pdf,113,Source value retained unchanged; decrease is not treated as an error.
2026-07,618607,DECREASE_EXPENDITURE,2373.2,2373.25,REVIEW,FlashReport_July_2026-1.pdf,113,Source value retained unchanged; decrease is not treated as an error.
2026-02,618610,DECREASE_EXPENDITURE,501.33,507.11,REVIEW,FlashReport_February_2026.pdf,147,Source value retained unchanged; decrease is not treated as an error.
2026-01,618613,DECREASE_PHYSICAL_PROGRESS,98.0,100.0,REVIEW,FlashReport_January_2026.pdf,121,Source value retained unchanged; decrease is not treated as an error.
2026-01,618644,DECREASE_PHYSICAL_PROGRESS,86.0,87.0,REVIEW,FlashReport_January_2026.pdf,104,Source value retained unchanged; decrease is not treated as an error.
2026-04,618661,DECREASE_PHYSICAL_PROGRESS,8.96,10.16,REVIEW,FlashReport_April2026.pdf,121,Source value retained unchanged; decrease is not treated as an error.
2026-05,618665,DECREASE_EXPENDITURE,454.54,454.77,REVIEW,FlashReport_May2026.pdf,121,Source value retained unchanged; decrease is not treated as an error.
2026-05,618668,DECREASE_EXPENDITURE,137.19,162.84,REVIEW,FlashReport_May2026.pdf,136,Source value retained unchanged; decrease is not treated as an error.
2026-05,618677,DECREASE_EXPENDITURE,978.89,981.3,REVIEW,FlashReport_May2026.pdf,139,Source value retained unchanged; decrease is not treated as an error.
2026-05,618678,DECREASE_EXPENDITURE,869.4,874.99,REVIEW,FlashReport_May2026.pdf,139,Source value retained unchanged; decrease is not treated as an error.
2026-05,618693,DECREASE_EXPENDITURE,785.78,791.69,REVIEW,FlashReport_May2026.pdf,127,Source value retained unchanged; decrease is not treated as an error.
2026-06,618704,DECREASE_EXPENDITURE,106.14,106.16,REVIEW,FlashReport_June_2026.pdf,139,Source value retained unchanged; decrease is not treated as an error.
2026-04,618706,DECREASE_EXPENDITURE,604.66,1375.0,REVIEW,FlashReport_April2026.pdf,117,Source value retained unchanged; decrease is not treated as an error.
2026-05,618706,DECREASE_EXPENDITURE,604.63,604.66,REVIEW,FlashReport_May2026.pdf,117,Source value retained unchanged; decrease is not treated as an error.
2026-07,618706,DECREASE_EXPENDITURE,4315.21,4315.22,REVIEW,FlashReport_July_2026-1.pdf,111,Source value retained unchanged; decrease is not treated as an error.
2026-07,618728,DECREASE_EXPENDITURE,559.01,561.54,REVIEW,FlashReport_July_2026-1.pdf,126,Source value retained unchanged; decrease is not treated as an error.
2026-04,618739,DECREASE_EXPENDITURE,341.86,342.13,REVIEW,FlashReport_April2026.pdf,103,Source value retained unchanged; decrease is not treated as an error.
2026-01,618740,DECREASE_EXPENDITURE,193.54,243.51,REVIEW,FlashReport_January_2026.pdf,98,Source value retained unchanged; decrease is not treated as an error.
2026-02,618747,DECREASE_EXPENDITURE,441.32,459.37,REVIEW,FlashReport_February_2026.pdf,140,Source value retained unchanged; decrease is not treated as an error.
2026-05,618758,DECREASE_EXPENDITURE,310.1,310.12,REVIEW,FlashReport_May2026.pdf,143,Source value retained unchanged; decrease is not treated as an error.
2026-02,618769,DECREASE_PHYSICAL_PROGRESS,5.0,8.0,REVIEW,FlashReport_February_2026.pdf,139,Source value retained unchanged; decrease is not treated as an error.
2026-02,618795,DECREASE_EXPENDITURE,864.5,865.4,REVIEW,FlashReport_February_2026.pdf,148,Source value retained unchanged; decrease is not treated as an error.
2026-05,618795,DECREASE_EXPENDITURE,864.82,866.12,REVIEW,FlashReport_May2026.pdf,142,Source value retained unchanged; decrease is not treated as an error.
2026-07,618795,DECREASE_EXPENDITURE,1222.67,1222.73,REVIEW,FlashReport_July_2026-1.pdf,133,Source value retained unchanged; decrease is not treated as an error.
2026-04,618795,DECREASE_PHYSICAL_PROGRESS,81.05,85.0,REVIEW,FlashReport_April2026.pdf,142,Source value retained unchanged; decrease is not treated as an error.
2026-07,618799,DECREASE_EXPENDITURE,471.12,471.29,REVIEW,FlashReport_July_2026-1.pdf,111,Source value retained unchanged; decrease is not treated as an error.
2026-07,618799,DECREASE_ORIGINAL_COST,440.16,456.79,REVIEW,FlashReport_July_2026-1.pdf,111,Source value retained unchanged; decrease is not treated as an error.
2026-07,618814,DISAPPEAR_REAPPEAR,2026-05,,REVIEW,FlashReport_July_2026-1.pdf,139,Missing between observed months; not interpreted as completion.
2026-07,618816,DISAPPEAR_REAPPEAR,2026-04,,REVIEW,FlashReport_July_2026-1.pdf,139,Missing between observed months; not interpreted as completion.
2026-06,618824,DECREASE_EXPENDITURE,56.97,56.99,REVIEW,FlashReport_June_2026.pdf,156,Source value retained unchanged; decrease is not treated as an error.
2026-02,618830,DECREASE_EXPENDITURE,949.61,962.19,REVIEW,FlashReport_February_2026.pdf,122,Source value retained unchanged; decrease is not treated as an error.
2026-07,618838,DECREASE_EXPENDITURE,463.98,470.4,REVIEW,FlashReport_July_2026-1.pdf,135,Source value retained unchanged; decrease is not treated as an error.
2026-03,618851,DECREASE_EXPENDITURE,1848.29,1850.81,REVIEW,FlashReport_March_2026.pdf,107,Source value retained unchanged; decrease is not treated as an error.
2026-07,618885,DECREASE_PHYSICAL_PROGRESS,90.57,91.1,REVIEW,FlashReport_July_2026-1.pdf,144,Source value retained unchanged; decrease is not treated as an error.
2026-02,618903,DECREASE_EXPENDITURE,665.99,814.45,REVIEW,FlashReport_February_2026.pdf,112,Source value retained unchanged; decrease is not treated as an error.
2026-05,618905,DECREASE_PHYSICAL_PROGRESS,68.43,68.87,REVIEW,FlashReport_May2026.pdf,103,Source value retained unchanged; decrease is not treated as an error.
2026-03,618921,DECREASE_PHYSICAL_PROGRESS,52.57,53.0,REVIEW,FlashReport_March_2026.pdf,107,Source value retained unchanged; decrease is not treated as an error.
2026-05,618921,DECREASE_PHYSICAL_PROGRESS,53.81,54.0,REVIEW,FlashReport_May2026.pdf,110,Source value retained unchanged; decrease is not treated as an error.
2026-07,618922,DECREASE_PHYSICAL_PROGRESS,59.88,63.17,REVIEW,FlashReport_July_2026-1.pdf,105,Source value retained unchanged; decrease is not treated as an error.
2026-07,618930,DISAPPEAR_REAPPEAR,2026-02;2026-03,,REVIEW,FlashReport_July_2026-1.pdf,103,Missing between observed months; not interpreted as completion.
2026-07,618937,DECREASE_EXPENDITURE,1181.42,1182.28,REVIEW,FlashReport_July_2026-1.pdf,120,Source value retained unchanged; decrease is not treated as an error.
2026-02,618986,DECREASE_EXPENDITURE,0.0,0.24,REVIEW,FlashReport_February_2026.pdf,90,Source value retained unchanged; decrease is not treated as an error.
2026-06,619027,DECREASE_EXPENDITURE,18.0,36.0,REVIEW,FlashReport_June_2026.pdf,69,Source value retained unchanged; decrease is not treated as an error.
2026-06,619031,DECREASE_EXPENDITURE,253.96,256.11,REVIEW,FlashReport_June_2026.pdf,71,Source value retained unchanged; decrease is not treated as an error.
2026-07,619032,DECREASE_REVISED_COST,25560.48,25560.5,REVIEW,FlashReport_July_2026-1.pdf,58,Source value retained unchanged; decrease is not treated as an error.
2026-04,619049,DECREASE_EXPENDITURE,2263.7,2352.01,REVIEW,FlashReport_April2026.pdf,64,Source value retained unchanged; decrease is not treated as an error.
2026-07,619065,DISAPPEAR_REAPPEAR,2026-02;2026-03;2026-04;2026-05,,REVIEW,FlashReport_July_2026-1.pdf,111,Missing between observed months; not interpreted as completion.
