project_code,identity_key,prediction_month,state,sector,ministry,agency,project_age_months,progress_current,expenditure_current,original_cost_current,revised_cost_current,effective_target_months_from_cutoff,progress_change_1m,progress_change_3m,progress_velocity_3m,progress_acceleration_3m,expenditure_change_1m,expenditure_change_3m,expenditure_velocity_3m,cost_revision_count_to_date,last_cost_revision_pct,months_since_cost_revision,schedule_revision_count_to_date,months_since_schedule_revision,months_since_material_progress_change,expenditure_to_original_cost,expenditure_to_revised_cost,cost_revision_pct_current,months_observed,months_since_first_observation,revised_cost_missing,progress_missing,future_cost_increase_5pct_6m
705507,P:705507,2025-09,"- II) (Madhya Pradesh, Maharashtra",Railways,Ministry of Railways,Central Railway (CR,108.000000,51.000000,1850.730000,2449.910000,2506.680000,18.000000,0.000000,,,1.000000,6.970000,,,1,0.023135,1.000000,0,,1.000000,0.755428,0.738319,0.023172,3,2,0,0,0
705507,P:705507,2025-10,"- II) (Madhya Pradesh, Maharashtra",Railways,Ministry of Railways,Central Railway (CR,109.000000,51.000000,1850.730000,2449.910000,2506.680000,17.000000,0.000000,-1.000000,-0.333333,0.000000,0.000000,35.240000,11.746667,1,0.023135,2.000000,0,,2.000000,0.755428,0.738319,0.023172,4,3,0,0,0
705507,P:705507,2025-11,"- II) (Madhya Pradesh, Maharashtra",Railways,Ministry of Railways,Central Railway (CR,110.000000,55.000000,1937.220000,2449.910000,2506.680000,25.000000,4.000000,4.000000,1.333333,4.000000,86.490000,93.460000,31.153333,1,0.023135,3.000000,1,0.000000,0.000000,0.790731,0.772823,0.023172,5,4,0,0,0
705507,P:705507,2025-12,"Madhya Pradesh, Maharashtra",Railways,Ministry of Railways,Central Railway [CR] - II,111.000000,55.000000,1985.940000,2449.910000,2506.680000,24.000000,0.000000,4.000000,1.333333,-4.000000,48.720000,135.210000,45.070000,1,0.023135,4.000000,1,1.000000,1.000000,0.810618,0.792259,0.023172,6,5,0,0,0
705507,P:705507,2026-01,"Madhya Pradesh, Maharashtra",Railways,Ministry of Railways,Central Railway [CR] - II,112.000000,55.000000,2013.980000,2449.910000,2506.680000,23.000000,0.000000,4.000000,1.333333,0.000000,28.040000,163.250000,54.416667,1,0.023135,5.000000,1,2.000000,2.000000,0.822063,0.803445,0.023172,7,6,0,0,0
705510,P:705510,2025-07,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,123.000000,80.000000,1298.000000,1284.000000,1284.000000,6.000000,,,,,,,,0,,,0,,,1.010903,1.010903,0.000000,1,0,0,0,0
705510,P:705510,2025-08,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,124.000000,80.000000,1298.000000,1284.000000,1284.000000,5.000000,0.000000,,,,0.000000,,,0,,,0,,,1.010903,1.010903,0.000000,2,1,0,0,0
705510,P:705510,2025-09,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,125.000000,80.000000,1298.000000,1284.000000,1284.000000,4.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,1.010903,1.010903,0.000000,3,2,0,0,0
705510,P:705510,2025-10,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,126.000000,80.000000,1298.000000,1284.000000,1284.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.010903,1.010903,0.000000,4,3,0,0,0
705510,P:705510,2025-11,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,127.000000,80.000000,1298.000000,1284.000000,1284.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.010903,1.010903,0.000000,5,4,0,0,0
705510,P:705510,2025-12,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,128.000000,91.000000,1323.620000,1284.000000,1284.000000,1.000000,11.000000,11.000000,3.666667,11.000000,25.620000,25.620000,8.540000,0,,,0,,0.000000,1.030857,1.030857,0.000000,6,5,0,0,0
705510,P:705510,2026-01,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,129.000000,91.000000,1323.620000,1284.000000,1284.000000,0.000000,0.000000,11.000000,3.666667,-11.000000,0.000000,25.620000,8.540000,0,,,0,,1.000000,1.030857,1.030857,0.000000,7,6,0,0,1
705511,P:705511,2025-07,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,112.000000,90.000000,1308.200000,1547.000000,1547.000000,17.000000,,,,,,,,0,,,0,,,0.845637,0.845637,0.000000,1,0,0,0,0
705511,P:705511,2025-08,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,113.000000,90.000000,1323.050000,1547.000000,1547.000000,16.000000,0.000000,,,,14.850000,,,0,,,0,,,0.855236,0.855236,0.000000,2,1,0,0,0
705511,P:705511,2025-09,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,114.000000,90.000000,1323.050000,1547.000000,1547.000000,15.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.855236,0.855236,0.000000,3,2,0,0,0
705511,P:705511,2025-10,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,115.000000,90.000000,1329.730000,1547.000000,1547.000000,14.000000,0.000000,0.000000,0.000000,0.000000,6.680000,21.530000,7.176667,0,,,0,,,0.859554,0.859554,0.000000,4,3,0,0,0
705511,P:705511,2025-11,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,116.000000,91.000000,1336.830000,1547.000000,1547.000000,13.000000,1.000000,1.000000,0.333333,1.000000,7.100000,13.780000,4.593333,0,,,0,,0.000000,0.864144,0.864144,0.000000,5,4,0,0,0
705511,P:705511,2025-12,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,117.000000,92.000000,1348.590000,1547.000000,1547.000000,12.000000,1.000000,2.000000,0.666667,0.000000,11.760000,25.540000,8.513333,0,,,0,,0.000000,0.871745,0.871745,0.000000,6,5,0,0,0
705511,P:705511,2026-01,"Chhattisgarh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,118.000000,93.000000,1356.590000,1547.000000,1547.000000,11.000000,1.000000,3.000000,1.000000,0.000000,8.000000,26.860000,8.953333,0,,,0,,0.000000,0.876917,0.876917,0.000000,7,6,0,0,0
705512,P:705512,2025-07,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,114.000000,70.000000,2033.310000,2500.000000,2500.000000,32.000000,,,,,,,,0,,,0,,,0.813324,0.813324,0.000000,1,0,0,0,0
705512,P:705512,2025-08,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,115.000000,70.000000,1987.170000,2500.000000,2500.000000,31.000000,0.000000,,,,-46.140000,,,0,,,0,,,0.794868,0.794868,0.000000,2,1,0,0,0
705512,P:705512,2025-09,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,116.000000,70.000000,1999.900000,2500.000000,2500.000000,30.000000,0.000000,,,0.000000,12.730000,,,0,,,0,,,0.799960,0.799960,0.000000,3,2,0,0,0
705512,P:705512,2025-10,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,117.000000,71.000000,2023.970000,2500.000000,2500.000000,29.000000,1.000000,1.000000,0.333333,1.000000,24.070000,-9.340000,-3.113333,0,,,0,,0.000000,0.809588,0.809588,0.000000,4,3,0,0,0
705512,P:705512,2025-11,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,118.000000,71.000000,2037.700000,2500.000000,2500.000000,28.000000,0.000000,1.000000,0.333333,-1.000000,13.730000,50.530000,16.843333,0,,,0,,1.000000,0.815080,0.815080,0.000000,5,4,0,0,0
705512,P:705512,2025-12,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,119.000000,71.000000,2091.690000,2500.000000,2500.000000,27.000000,0.000000,1.000000,0.333333,0.000000,53.990000,91.790000,30.596667,0,,,0,,2.000000,0.836676,0.836676,0.000000,6,5,0,0,0
705512,P:705512,2026-01,"Andhra Pradesh, Odisha",Railways,Ministry of Railways,East Coast Railway [ECoR] - II,120.000000,71.000000,2087.360000,2500.000000,2500.000000,26.000000,0.000000,0.000000,0.000000,0.000000,-4.330000,63.390000,21.130000,0,,,0,,3.000000,0.834944,0.834944,0.000000,7,6,0,0,1
705513,P:705513,2025-07,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,115.000000,68.000000,1787.490000,2362.000000,2362.000000,32.000000,,,,,,,,0,,,0,,,0.756770,0.756770,0.000000,1,0,0,0,0
705513,P:705513,2025-08,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,116.000000,68.000000,1798.710000,2362.000000,2362.000000,31.000000,0.000000,,,,11.220000,,,0,,,0,,,0.761520,0.761520,0.000000,2,1,0,0,0
705513,P:705513,2025-09,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,117.000000,68.000000,1798.710000,2362.000000,2362.000000,30.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,0.761520,0.761520,0.000000,3,2,0,0,0
705513,P:705513,2025-10,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,118.000000,70.000000,1825.420000,2362.000000,2362.000000,29.000000,2.000000,2.000000,0.666667,2.000000,26.710000,37.930000,12.643333,0,,,0,,0.000000,0.772828,0.772828,0.000000,4,3,0,0,0
705513,P:705513,2025-11,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,119.000000,70.000000,1834.530000,2362.000000,2362.000000,28.000000,0.000000,2.000000,0.666667,-2.000000,9.110000,35.820000,11.940000,0,,,0,,1.000000,0.776685,0.776685,0.000000,5,4,0,0,0
705513,P:705513,2025-12,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,120.000000,71.000000,1856.420000,2362.000000,2362.000000,27.000000,1.000000,3.000000,1.000000,1.000000,21.890000,57.710000,19.236667,0,,,0,,0.000000,0.785953,0.785953,0.000000,6,5,0,0,0
705513,P:705513,2026-01,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,121.000000,72.000000,1892.650000,2362.000000,2362.000000,26.000000,1.000000,2.000000,0.666667,0.000000,36.230000,67.230000,22.410000,0,,,0,,0.000000,0.801291,0.801291,0.000000,7,6,0,0,0
705514,P:705514,2025-07,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,115.000000,36.000000,401.610000,1000.000000,810.020000,8.000000,,,,,,,,0,,,0,,,0.401610,0.495803,-0.189980,1,0,0,0,0
705514,P:705514,2025-08,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,116.000000,36.000000,401.610000,1000.000000,810.020000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.401610,0.495803,-0.189980,2,1,0,0,0
705514,P:705514,2025-09,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,117.000000,37.000000,406.760000,1000.000000,810.020000,6.000000,1.000000,,,1.000000,5.150000,,,0,,,0,,0.000000,0.406760,0.502160,-0.189980,3,2,0,0,0
705514,P:705514,2025-10,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,118.000000,58.000000,415.460000,1000.000000,810.020000,5.000000,21.000000,22.000000,7.333333,20.000000,8.700000,13.850000,4.616667,0,,,0,,0.000000,0.415460,0.512901,-0.189980,4,3,0,0,0
705514,P:705514,2025-11,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,119.000000,58.000000,421.590000,1000.000000,810.020000,4.000000,0.000000,22.000000,7.333333,-21.000000,6.130000,19.980000,6.660000,0,,,0,,1.000000,0.421590,0.520469,-0.189980,5,4,0,0,0
705514,P:705514,2025-12,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,120.000000,58.000000,428.840000,1000.000000,810.020000,3.000000,0.000000,21.000000,7.000000,0.000000,7.250000,22.080000,7.360000,0,,,0,,2.000000,0.428840,0.529419,-0.189980,6,5,0,0,0
705514,P:705514,2026-01,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,121.000000,58.000000,434.840000,1000.000000,810.020000,2.000000,0.000000,0.000000,0.000000,0.000000,6.000000,19.380000,6.460000,0,,,0,,3.000000,0.434840,0.536826,-0.189980,7,6,0,0,1
705515,P:705515,2025-07,Odisha,Inland Waterways,Ministry of Railways,East Coast Railway [ECoR] - II,115.000000,80.000000,1971.000000,1173.000000,2092.000000,8.000000,,,,,,,,0,,,0,,,1.680307,0.942161,0.783461,1,0,0,0,0
705515,P:705515,2025-08,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,116.000000,80.000000,1971.000000,1173.000000,2092.000000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,1.680307,0.942161,0.783461,2,1,0,0,0
705515,P:705515,2025-09,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,117.000000,80.000000,1971.000000,1173.000000,2092.000000,6.000000,0.000000,,,0.000000,0.000000,,,0,,,0,,,1.680307,0.942161,0.783461,3,2,0,0,0
705515,P:705515,2025-10,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,118.000000,80.000000,1971.000000,1173.000000,2092.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.680307,0.942161,0.783461,4,3,0,0,0
705515,P:705515,2025-11,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,119.000000,80.000000,1971.000000,1173.000000,2092.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0,,,0,,,1.680307,0.942161,0.783461,5,4,0,0,0
705515,P:705515,2025-12,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,120.000000,85.000000,2063.930000,1173.000000,2092.000000,3.000000,5.000000,5.000000,1.666667,5.000000,92.930000,92.930000,30.976667,0,,,0,,0.000000,1.759531,0.986582,0.783461,6,5,0,0,0
705515,P:705515,2026-01,Odisha,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,121.000000,86.000000,2083.090000,1173.000000,2092.000000,2.000000,1.000000,6.000000,2.000000,-4.000000,19.160000,112.090000,37.363333,0,,,0,,0.000000,1.775865,0.995741,0.783461,7,6,0,0,1
705526,P:705526,2025-07,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,115.000000,82.000000,337.030000,519.000000,519.000000,3.000000,,,,,,,,0,,,0,,,0.649383,0.649383,0.000000,1,0,0,0,0
705526,P:705526,2025-08,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,116.000000,84.000000,344.230000,519.000000,519.000000,2.000000,2.000000,,,,7.200000,,,0,,,0,,0.000000,0.663256,0.663256,0.000000,2,1,0,0,0
705526,P:705526,2025-09,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,117.000000,84.000000,354.980000,519.000000,519.000000,1.000000,0.000000,,,-2.000000,10.750000,,,0,,,0,,1.000000,0.683969,0.683969,0.000000,3,2,0,0,0
705526,P:705526,2025-10,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,118.000000,84.000000,367.570000,519.000000,519.000000,0.000000,0.000000,2.000000,0.666667,0.000000,12.590000,30.540000,10.180000,0,,,0,,2.000000,0.708227,0.708227,0.000000,4,3,0,0,0
705526,P:705526,2025-11,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,119.000000,85.000000,380.730000,519.000000,519.000000,-1.000000,1.000000,1.000000,0.333333,1.000000,13.160000,36.500000,12.166667,0,,,0,,0.000000,0.733584,0.733584,0.000000,5,4,0,0,0
705526,P:705526,2025-12,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,120.000000,92.000000,53629.730000,519.000000,519.000000,-2.000000,7.000000,8.000000,2.666667,6.000000,53249.000000,53274.750000,17758.250000,0,,,0,,0.000000,103.332813,103.332813,0.000000,6,5,0,0,0
705526,P:705526,2026-01,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,121.000000,93.000000,53632.270000,519.000000,519.000000,-3.000000,1.000000,9.000000,3.000000,-6.000000,2.540000,53264.700000,17754.900000,0,,,0,,0.000000,103.337707,103.337707,0.000000,7,6,0,0,1
705527,P:705527,2025-07,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - II,100.000000,91.000000,2039.000000,1216.000000,2222.000000,5.000000,,,,,,,,0,,,0,,,1.676809,0.917642,0.827303,1,0,0,0,0
705527,P:705527,2025-08,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,101.000000,91.000000,2044.540000,1216.000000,2222.000000,4.000000,0.000000,,,,5.540000,,,0,,,0,,,1.681365,0.920135,0.827303,2,1,0,0,0
705527,P:705527,2025-09,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,102.000000,91.000000,2062.270000,1216.000000,2222.000000,3.000000,0.000000,,,0.000000,17.730000,,,0,,,0,,,1.695946,0.928114,0.827303,3,2,0,0,0
705527,P:705527,2025-10,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,103.000000,91.000000,2072.370000,1216.000000,2222.000000,2.000000,0.000000,0.000000,0.000000,0.000000,10.100000,33.370000,11.123333,0,,,0,,,1.704252,0.932660,0.827303,4,3,0,0,0
705527,P:705527,2025-11,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,104.000000,92.000000,2074.540000,1216.000000,2222.000000,1.000000,1.000000,1.000000,0.333333,1.000000,2.170000,30.000000,10.000000,0,,,0,,0.000000,1.706036,0.933636,0.827303,5,4,0,0,0
705527,P:705527,2025-12,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,105.000000,92.000000,2083.030000,1216.000000,2222.000000,0.000000,0.000000,1.000000,0.333333,-1.000000,8.490000,20.760000,6.920000,0,,,0,,1.000000,1.713018,0.937457,0.827303,6,5,0,0,0
705527,P:705527,2026-01,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,106.000000,92.000000,2084.790000,1216.000000,2222.000000,-1.000000,0.000000,1.000000,0.333333,0.000000,1.760000,12.420000,4.140000,0,,,0,,2.000000,1.714465,0.938249,0.827303,7,6,0,0,0
705528,P:705528,2025-07,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - II,100.000000,99.000000,1586.820000,1586.000000,1586.000000,1.000000,,,,,,,,0,,,0,,,1.000517,1.000517,0.000000,1,0,0,0,0
705528,P:705528,2025-08,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,101.000000,99.000000,1463.450000,1586.000000,1586.000000,0.000000,0.000000,,,,-123.370000,,,0,,,0,,,0.922730,0.922730,0.000000,2,1,0,0,0
705528,P:705528,2025-09,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,102.000000,99.000000,1465.640000,1586.000000,1586.000000,5.000000,0.000000,,,0.000000,2.190000,,,0,,,1,0.000000,,0.924111,0.924111,0.000000,3,2,0,0,0
705528,P:705528,2025-10,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,103.000000,99.000000,1470.400000,1586.000000,1586.000000,4.000000,0.000000,0.000000,0.000000,0.000000,4.760000,-116.420000,-38.806667,0,,,1,1.000000,,0.927112,0.927112,0.000000,4,3,0,0,0
705528,P:705528,2025-11,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,104.000000,99.000000,1471.110000,1586.000000,1586.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.710000,7.660000,2.553333,0,,,1,2.000000,,0.927560,0.927560,0.000000,5,4,0,0,0
705528,P:705528,2025-12,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,105.000000,99.000000,1476.130000,1586.000000,1586.000000,2.000000,0.000000,0.000000,0.000000,0.000000,5.020000,10.490000,3.496667,0,,,1,3.000000,,0.930725,0.930725,0.000000,6,5,0,0,0
705528,P:705528,2026-01,Bihar,Railways,Ministry of Railways,East Central Railway [ECR] - I,106.000000,99.000000,1480.310000,1586.000000,1586.000000,1.000000,0.000000,0.000000,0.000000,0.000000,4.180000,9.910000,3.303333,0,,,1,4.000000,,0.933361,0.933361,0.000000,7,6,0,0,1
705562,P:705562,2025-07,"Bihar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],116.000000,95.400000,906.000000,963.000000,1046.000000,8.000000,,,,,,,,0,,,0,,,0.940810,0.866157,0.086189,1,0,0,0,0
705562,P:705562,2025-08,"Bihar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],117.000000,95.000000,911.660000,963.000000,1046.000000,-5.000000,-0.400000,,,,5.660000,,,0,,,1,0.000000,,0.946687,0.871568,0.086189,2,1,0,0,0
705562,P:705562,2025-09,"Bihar, Uttar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],117.000000,95.000000,911.660000,963.000000,1046.000000,6.000000,0.000000,,,0.400000,0.000000,,,0,,,2,0.000000,,0.946687,0.871568,0.086189,3,2,0,0,0
705562,P:705562,2025-10,"Bihar, Uttar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],118.000000,95.000000,911.660000,963.000000,1046.000000,5.000000,0.000000,-0.400000,-0.133333,0.000000,0.000000,5.660000,1.886667,0,,,2,1.000000,,0.946687,0.871568,0.086189,4,3,0,0,0
705562,P:705562,2025-11,"Bihar, Uttar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],119.000000,95.000000,912.160000,963.000000,1046.000000,4.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.500000,0.166667,0,,,2,2.000000,,0.947207,0.872046,0.086189,5,4,0,0,0
705562,P:705562,2025-12,"Bihar, Uttar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],120.000000,95.000000,912.430000,963.000000,1046.000000,3.000000,0.000000,0.000000,0.000000,0.000000,0.270000,0.770000,0.256667,0,,,2,3.000000,,0.947487,0.872304,0.086189,6,5,0,0,0
705562,P:705562,2026-01,"Bihar, Uttar, Pradesh",Railways,Ministry of Railways,North Eastern Railway [NER],121.000000,95.000000,912.430000,963.000000,1046.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.770000,0.256667,0,,,2,4.000000,,0.947487,0.872304,0.086189,7,6,0,0,0
705567,P:705567,2025-07,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],72.000000,70.000000,1113.750000,1016.000000,1118.000000,2.000000,,,,,,,,0,,,0,,,1.096211,0.996199,0.100394,1,0,0,0,0
705567,P:705567,2025-08,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],73.000000,73.000000,1373.800000,1016.000000,1118.000000,1.000000,3.000000,,,,260.050000,,,0,,,0,,0.000000,1.352165,1.228801,0.100394,2,1,0,0,0
705567,P:705567,2025-09,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],74.000000,73.000000,1373.800000,1016.000000,1118.000000,2.000000,0.000000,,,-3.000000,0.000000,,,0,,,1,0.000000,1.000000,1.352165,1.228801,0.100394,3,2,0,0,0
705567,P:705567,2025-10,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],75.000000,88.000000,1410.080000,1016.000000,1118.000000,3.000000,15.000000,18.000000,6.000000,15.000000,36.280000,296.330000,98.776667,0,,,2,0.000000,0.000000,1.387874,1.261252,0.100394,4,3,0,0,0
705567,P:705567,2025-11,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],76.000000,88.000000,1435.860000,1016.000000,1118.000000,2.000000,0.000000,15.000000,5.000000,-15.000000,25.780000,62.060000,20.686667,0,,,2,1.000000,1.000000,1.413248,1.284311,0.100394,5,4,0,0,0
705567,P:705567,2025-12,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],77.000000,88.000000,1461.480000,1016.000000,1118.000000,1.000000,0.000000,15.000000,5.000000,0.000000,25.620000,87.680000,29.226667,0,,,2,2.000000,2.000000,1.438465,1.307227,0.100394,6,5,0,0,0
705567,P:705567,2026-01,Uttar Pradesh,Railways,Ministry of Railways,North Eastern Railway [NER],78.000000,88.000000,1489.370000,1016.000000,1118.000000,0.000000,0.000000,0.000000,0.000000,0.000000,27.890000,79.290000,26.430000,0,,,2,3.000000,3.000000,1.465915,1.332174,0.100394,7,6,0,0,1
705572,P:705572,2025-07,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],106.000000,93.000000,3683.750000,4060.000000,4961.000000,8.000000,,,,,,,,0,,,0,,,0.907328,0.742542,0.221921,1,0,0,0,0
705572,P:705572,2025-08,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],107.000000,93.000000,3683.750000,4060.000000,4961.000000,7.000000,0.000000,,,,0.000000,,,0,,,0,,,0.907328,0.742542,0.221921,2,1,0,0,0
705572,P:705572,2025-09,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],108.000000,93.000000,3707.750000,4060.000000,4961.000000,6.000000,0.000000,,,0.000000,24.000000,,,0,,,0,,,0.913239,0.747380,0.221921,3,2,0,0,0
705572,P:705572,2025-10,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],109.000000,93.000000,3727.780000,4060.000000,4961.000000,5.000000,0.000000,0.000000,0.000000,0.000000,20.030000,44.030000,14.676667,0,,,0,,,0.918172,0.751417,0.221921,4,3,0,0,0
705572,P:705572,2025-11,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],110.000000,93.000000,3729.890000,4060.000000,4961.000000,4.000000,0.000000,0.000000,0.000000,0.000000,2.110000,46.140000,15.380000,0,,,0,,,0.918692,0.751842,0.221921,5,4,0,0,0
705572,P:705572,2025-12,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],111.000000,93.000000,3739.150000,4060.000000,4961.000000,3.000000,0.000000,0.000000,0.000000,0.000000,9.260000,31.400000,10.466667,0,,,0,,,0.920973,0.753709,0.221921,6,5,0,0,0
705572,P:705572,2026-01,Assam,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],112.000000,93.000000,3757.770000,4060.000000,4961.000000,2.000000,0.000000,0.000000,0.000000,0.000000,18.620000,29.990000,9.996667,0,,,0,,,0.925559,0.757462,0.221921,7,6,0,0,0
705583,P:705583,2025-08,Delhi,Railways,Ministry of Railways,CAO/C/NR,149.000000,62.000000,285.440000,667.000000,667.000000,28.000000,,,,,,,,0,,,0,,,0.427946,0.427946,0.000000,1,0,0,0,0
705583,P:705583,2025-09,Delhi,Railways,Ministry of Railways,CAO/C/NR,150.000000,62.000000,285.440000,667.000000,667.000000,27.000000,0.000000,,,,0.000000,,,0,,,0,,,0.427946,0.427946,0.000000,2,1,0,0,0
705583,P:705583,2025-10,Delhi,Railways,Ministry of Railways,CAO/C/NR,151.000000,62.000000,287.260000,667.000000,667.000000,26.000000,0.000000,,,0.000000,1.820000,,,0,,,0,,,0.430675,0.430675,0.000000,3,2,0,0,0
705583,P:705583,2025-11,Delhi,Railways,Ministry of Railways,CAO/C/NR,152.000000,63.000000,289.260000,667.000000,667.000000,25.000000,1.000000,1.000000,0.333333,1.000000,2.000000,3.820000,1.273333,0,,,0,,0.000000,0.433673,0.433673,0.000000,4,3,0,0,0
705583,P:705583,2025-12,Delhi,Railways,Ministry of Railways,CAO/C/NR,153.000000,63.000000,289.260000,667.000000,667.000000,24.000000,0.000000,1.000000,0.333333,-1.000000,0.000000,3.820000,1.273333,0,,,0,,1.000000,0.433673,0.433673,0.000000,5,4,0,0,0
705583,P:705583,2026-01,Delhi,Railways,Ministry of Railways,CAO/C/NR,154.000000,64.000000,291.390000,667.000000,667.000000,23.000000,1.000000,2.000000,0.666667,1.000000,2.130000,4.130000,1.376667,0,,,0,,0.000000,0.436867,0.436867,0.000000,6,5,0,0,1
